app_id,reviewId,userName,score,content,thumbsUpCount,at,replyContent,repliedAt,appVersion,label_sentiment
gov.disdukcapilkotabdg.salaman,40820631-ab17-4e13-8f51-3ad18d59addd,Chalysta Elfryana Zaskia,5,mudah dan tidak ribet hanya saja bingung ketika email hilang ttp harus ke disdukcapil,0,2025-05-19T08:47:05,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,887ee981-e07d-4cb7-9ba7-c46cbbda48dc,Jeni Gavinzhen,5,"sangat mempermudah u/ mengajukan data kependudukan,jadi ga perlu datang ke kantor disduk di mana pun dan kapan pun langsung bisa mengajukan apa bila persyaratan sudah lengkap",1,2025-05-17T13:00:15,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,f6641bfc-6ebe-4ba9-9873-79dd4c6a159f,Mangad 72,5,"bagus dan cepat sekali,,tinggal penggantian KTP rusak nya belum bisa",0,2025-05-17T11:24:20,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,aeb91198-f39e-4693-9d42-5fa0504d5ed9,Andri priatna,5,knp di dalam aplikasi nya tidak ada dokumen...saya mau cetak akta kelahiran anak saya ...bagaimana caranya????,0,2025-05-15T18:41:09,,,,1
gov.disdukcapilkotabdg.salaman,ec12114a-61c5-4698-aea7-2d5ca1ec14d0,Deny Denz,5,saya salah ngisi nik tapi bisa log in kalo ingin rubah nik gimana,0,2025-05-14T11:00:14,,,,1
gov.disdukcapilkotabdg.salaman,7091271c-61ad-4095-8a1b-a617ab15f8fd,Rully yusman Wahab,4,memudahkan birokrasi,0,2025-05-14T02:05:05,,,,1
gov.disdukcapilkotabdg.salaman,3d1fe2c9-1e70-4ea3-91ac-324744c91705,Arif Suwarsa,4,Mempermudah segala proses,0,2025-05-13T06:59:56,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,d1874f12-aaaf-4d11-aede-55ecaaa3e1aa,Kurnia Sandi,1,tidak bisa di gunakan,0,2025-05-13T01:26:37,,,3.1.7,0
gov.disdukcapilkotabdg.salaman,a74ffafa-48b6-492e-b5ef-c83d319a213a,Dhoy Idhoy,5,"Sangat membantu,,cepat,,dan praktis. Terima kasih 🙏",0,2025-05-12T19:24:44,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,7cb2ac98-3f29-4ee6-ac53-82c9391fcf83,Rizal Kurnia,5,Aplikasi mempermudah warga dalam pengajuan surat surat yang dibutuhkan,0,2025-05-12T19:00:05,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,cbbe90e3-8c1e-41d1-8222-53479704909f,Tesya Nurfajar13,5,memudahkan sekali,0,2025-05-11T12:05:36,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,5a1e5dd5-45b5-4a4a-b9ab-c37dd9695c3c,Ahmad Sopian,5,proses cepat praktis,0,2025-05-10T14:16:11,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,0ac8a01c-331f-4267-aafe-173695c8b27a,Muhamad Zaenal Anwari,1,tidak bisa upload pengajuan.,0,2025-05-09T17:59:03,,,3.1.7,0
gov.disdukcapilkotabdg.salaman,372d7093-d83d-4025-9ce3-08a656b26531,Ega Setiawan,1,eweh respon respon acan di wa ge,0,2025-05-09T08:42:07,,,3.1.7,0
gov.disdukcapilkotabdg.salaman,386c01c8-2dda-4398-8fc2-f19126544131,Anton Paramount,5,Mudah cepat proses,0,2025-05-06T21:52:12,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,1ee8eeda-bd82-4a60-883d-7a9bfd63e2b6,Mahfud Adenan,5,"cepat, praktis....mantap",0,2025-05-06T13:49:55,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,8811bd91-2b7e-4df0-81ed-ab34adc2f349,Dendi Sunandar,4,Lumayan,0,2025-05-06T05:58:16,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,58e5c0af-2326-4e63-be4f-b04b04527c25,Dionisius cahyadi putra,1,"layanan buruk, ketika sistem error tidak ada solusi sama sekali",2,2025-05-05T11:11:10,,,3.1.7,0
gov.disdukcapilkotabdg.salaman,90f05360-5a20-4228-a379-a0cafb30e3be,Shelly Fatika,5,aplikasi yg sngat memudahkan,0,2025-05-05T07:47:31,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,5caeeafd-4de9-4267-ae26-1198eb3b75ae,Ranti Nurdiyanti,5,pelayanan cepattttt,0,2025-05-02T10:10:42,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,0f10f404-a519-4d0e-a2e5-89d9a682ed82,Aep Junaedi,5,sangat membantu,0,2025-04-30T17:13:47,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,d7de287f-b42a-4a50-8f2b-7709c1300df6,Brama Eksa Tama Winarno,5,terbaik aplikasinya guis,0,2025-04-27T13:43:59,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,f68f6dc7-4415-4424-93ac-4a1f40c2dc0c,Heri Gusaeri,5,sangat membantu. tidak perlu antri di tempat,0,2025-04-27T08:58:32,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,5f10b727-c856-4e21-9a0e-ee7becf8bb48,Seto Mindrowo,5,"Mudah, informatif & sangat membantu 👍",0,2025-04-25T17:08:23,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,8c03293c-2dcf-4426-84db-e7b1e4ba13ad,Mr Oefay,5,sip lanjut kan program program Disduk Capil,0,2025-04-23T17:20:41,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,69219374-d304-4e57-a05c-2a560386266d,Sajidin Mukhlis Gunawan,5,"pelayanan cepat, bagus, sangat membantu",0,2025-04-22T18:09:02,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,98f35935-3155-4a37-90b9-fd5c8b824be0,Pipit Andi sutandi,1,Sudah reset passwordnya tapi tetap susah Login sudah ikuti semua petunjuknya tetap gak bisa Login harus gimana lagi,0,2025-04-22T12:04:31,,,,0
gov.disdukcapilkotabdg.salaman,e356fb16-55d5-4786-8f2b-201f3d8e4a89,Agus Sitisna,5,saat di butuhkan aplikasi malah sulit kebuka,0,2025-04-21T19:18:28,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,95cff6ee-7b55-40f4-b786-ec23f0b370e8,Syahrul Doank,5,sangat membantu untuk saya yang sedang merantau,0,2025-04-21T18:43:41,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,da01c417-b49c-436d-889d-42c6df920312,Risma Sarfa,5,"sangat memudahkan ,prosesnya cepat. meski awalnya aku bingung gmn ,dari pihak kelurahan untung ngajarin cara pengajuan pembuatan akta ..dan ternyata mudah dan cepat selesai gak usah pergi kesana kemari lagi deh.",12,2025-04-21T15:00:31,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,420a18c0-40a1-4e77-92f5-5cc7a4418fd0,Sansan Agustian,5,sangat ngebantu ada salaman pelayanan nya bagus banget 👍🙏,0,2025-04-21T09:35:39,,,,1
gov.disdukcapilkotabdg.salaman,06821efa-d65f-4cef-ab09-c57bba3d2887,Ana Rismayani,1,Lama banget prosesnya,0,2025-04-19T18:10:26,,,,0
gov.disdukcapilkotabdg.salaman,7d801b9c-0283-4002-a7f5-5b650edf0ff7,Ahmad Taufik,5,"Aplikasi yg sangat membantu banget bagi warga kota Bandung dan tidak mesti datang ke kantor Disdukcapil,gk ribet n cepet,tolong dipertahankan.mau kasih bintang 10 adanya cuman sampai bintang 5,,,terima kasih Bikin surat pindah skpwni 3 hari Bikin penerbitan KK baru 1 hari Mantapppppp",0,2025-04-19T17:48:52,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,94485729-eea3-49fd-bfff-7bd24f4b0478,Dinia Safitri_028,1,kenapa gak bisa di buka yah,0,2025-04-19T13:07:57,,,,0
gov.disdukcapilkotabdg.salaman,99e25bb7-ce0f-4365-bb34-3bd3b102de2c,Indra Julfajar,1,susah masuk,0,2025-04-17T19:51:58,,,,0
gov.disdukcapilkotabdg.salaman,87894993-c8db-411b-b8d3-defaa509acae,Astuti Yulianti,5,"pelayanan bagus hanya saja untuk download dokumen susah karena notifikasi nya hilang,dan tidak ada customer service yang bisa membantu.",4,2025-04-17T11:08:46,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,5fa39ebd-c3e7-4a05-90ab-c84de41571b5,Ade Suhartini,5,sangat membantu,0,2025-04-17T10:19:59,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,92b3ff11-0a52-4000-af46-704b7edfc427,Eka Sulaeman,5,membantu sekali bagi warga dalam urusan kependudukan,0,2025-04-17T06:54:31,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,467bfdd0-ed5d-474d-a183-006d36607300,Muhamad Kamaludin,5,"terimakasih disdukcapil kota bandung, melalui aplikasi ini bisa pengurusan kk ktp dan surat pindah dalam satu genggaman tanpa harus antri ke jalan ambon👍",2,2025-04-16T07:31:49,,,3.1.7,1
gov.disdukcapilkotabdg.salaman,70039d3c-8fa8-495b-a516-0a25a8843c3a,Asep Rizal,5,sangat membantu,0,2025-04-15T18:58:20,,,,1
gov.disdukcapilkotabdg.salaman,cacff32e-d3f5-40b6-bbd2-703c4208b14f,Erwin Ridwan,4,oke sy coba pakai duku,0,2025-04-15T18:12:10,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,6b563176-a5c2-4e62-ac0e-b55efc33a4c0,Elvan Helpiansyah,5,update aplikasi ko ga kebuka aja?,0,2025-04-15T07:15:57,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,7a715c5f-54c8-4142-bf0b-5911d8029f85,Wildan Cilee,5,mantaps,0,2025-04-15T07:12:28,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,e60ea4ed-ce7e-46da-b543-5e8df0f6de64,Nita Sintariani,5,"sangat memudahkan, kalo bisa ada fitur edit",0,2025-04-15T07:00:08,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,9e97c183-e4ff-4d04-9918-c6d126ed692e,Ade Haerudin,5,Sangat membantu,0,2025-04-15T06:17:24,,,,1
gov.disdukcapilkotabdg.salaman,88d886e6-ab64-47b4-b9b1-4e9a076df297,King Julian,5,mudah tanpa harus ke kantor disdukcapil,0,2025-04-15T06:06:16,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,817df0ee-de88-4cea-8064-3fa521a6aefa,Dede Rusmiati,5,sangat memudahkan pengurusan kk dll,0,2025-04-15T05:57:22,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,16dbf146-5b13-4e08-a790-2afbb192b064,Sodikin Dikdik,5,mantap,0,2025-04-15T05:38:08,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,9257bff0-fcb4-4b89-a334-4766634633cc,Ejang Sahla,2,bagus cuma tiap mau bikin pencetakan ktp suka ga ada sudah versi terbaru tapi tetep saja suruh update dan akhirnya tidak bisa di buka,0,2025-04-15T05:11:46,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,b368e5fb-d420-4661-9fe1-4d96379c3fb5,Nugraha SPd,5,"Bagus sekali membantu, jangan sampai dihilangkan",0,2025-04-15T05:09:33,,,2.7.0,1
gov.disdukcapilkotabdg.salaman,f7e6469a-3275-48e1-8f36-45a346f31e17,Muhamad Thosin,5,Membantu warga kota bandung untuk pembuatan administrasi Kependudukam,0,2025-04-15T04:44:33,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,0f118662-3b1d-41ae-a6a2-cf703ee802fe,Santi Maharani,4,saya dari malem g bisa di buka kenapa ya.apa nya .minta bantuan nya dong🙏🙏,0,2025-04-15T04:09:11,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,540d2ff6-207e-492c-9888-a0159b587176,Tita Noviani,5,Tingkatkan terus pelayanan untuk masyarakat,0,2025-04-15T03:20:37,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,b4e8c771-3de7-4925-a72a-5d7417c37427,Info Sehat62,5,mantap,0,2025-04-15T02:11:36,,,,1
gov.disdukcapilkotabdg.salaman,4badddb3-3ef1-4500-b272-3ec5890eec68,Novan Wimarsono,5,cukup membantu,0,2025-04-14T23:45:32,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,23fd9bc2-8fd8-4255-a2d8-b8ca729889bc,Neni Mulyani,5,Aplikasi salaman sangat membantu,0,2025-04-14T23:40:36,,,,1
gov.disdukcapilkotabdg.salaman,e8d15769-a4f6-4aaa-985c-dcfabb4e12df,alwi zainal,5,Mudah-mudahan bisa membantu dengan mudah,0,2025-04-14T23:40:21,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,10dbad91-f06e-43ae-b475-913de5505682,Dea Peby Nugraha M,5,ok,0,2025-04-14T23:19:11,,,,1
gov.disdukcapilkotabdg.salaman,4ae6dc3b-d4b0-4c12-9f90-e9a1dc410d3c,Ramdan Sudarmawan,5,ok,0,2025-04-14T23:14:07,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,a450a594-b105-46bb-99b5-21d9f637d1a1,Rama Ozon,1,kenapaa beres download di suruhh update waktu di klik malahh gabisa update pas di buka aplikasi di play store malah ngebleng,0,2025-04-14T22:56:20,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,305a465f-6974-4cbd-bf3f-42acf2bdebde,Dhea Shafira,4,nanti kalo pengajuan udah beres dan bagus saya tambah lagi bintang nya di suruh update sama aplikasi tapi di play store gak perlu di update gimna ini 😢 padahal lagi ngajuin sesuatu.,1,2025-04-14T21:56:42,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,b2dcf0a6-b233-4f61-86a3-c2d5e4b3c831,Zidan Muhamad Rohman,1,sudah di update tapi malah meminta update ke versi 3.1.6 padahal di playstorenya itu hanya 3.1.5,0,2025-04-14T21:46:29,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,04f115b3-aeb2-4204-92d2-cf7da6d6876d,Rs Santo yusup,5,mudah dalam pelaporan,0,2025-04-14T21:17:53,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,1fb0c073-0620-4ab1-b161-de447ed10c66,Risma Rosalia Indah,5,sangat membantu,0,2025-04-14T20:52:45,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,8ae3a11c-a0d0-4ee7-9c85-9aedb84149a4,Rudi Pratama,5,baru sekali wajar bingung@papa muda 😎 tapi kenapa HP saya nggk bisa download versi terbaru nya huh,0,2025-04-14T20:23:13,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,75881e37-1d51-4204-b12e-d1ae7570a5ae,Ejen Ejen,1,tidak bisa dibuka di suruh apdet tapi tidak disediakan versi apdet. payah,0,2025-04-14T20:13:21,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,8fc2fbab-34fb-4ed6-b6f9-58f21a739a8d,Ivan Andre,2,lagi eror kah?,0,2025-04-14T20:06:15,Terimakasih atas ulasan terbaiknya,2024-09-05T09:01:26,3.1.5,0
gov.disdukcapilkotabdg.salaman,b2a5976c-9804-4af1-82c9-50cf6e4adcc4,Caca Witarsa88,4,"aplikasi bagus, mohon tambahakan chat untuk dapat menghubungi admin. kenapa aplikasinya g bisa di buka, minta update tapi buka di gplay g ada update.",6,2025-04-14T19:52:30,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,8b8d1ed4-50a4-4b01-90bc-6e2baf50136d,Ahmad Sanjaya,5,lumayan untuk sekelas negri ini. semoga negri dipenuhi org jujur dan kompeten.,0,2025-04-14T19:30:27,,,,1
gov.disdukcapilkotabdg.salaman,a242ed5f-7332-4bc0-9dce-b28060ae8949,Septi Setiawati,5,sangat membantu,0,2025-04-14T18:36:49,,,,1
gov.disdukcapilkotabdg.salaman,93039d30-936d-46dc-b7be-ffc6b95aa75c,Rakhmad Milanto,5,👍,0,2025-04-14T18:26:07,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,c190081c-b30f-4c87-a818-55044f91c8ab,yoyo yoyo,5,sangat membantu dlm pengurusan akta kematian jd tdk perlu dtg ke kantor cukup upload n tunggu hasilnya. keren pisan,0,2025-04-14T10:56:33,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,9509d324-ff19-4c96-87ea-72d957eb48a8,Dee Annisa,5,Lebih mudah & cepat dalam pengurusan dokumen.,0,2025-04-11T17:15:27,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,4414f763-06e6-4440-b653-4b1b38431c99,taufiksaepurakhman nesas,5,mantap pokonya g perlu ungkag ingkig 🤣,0,2025-04-10T16:13:33,,,,1
gov.disdukcapilkotabdg.salaman,3299cab3-d8d1-46a5-9a0d-fa74d254d3de,Yohannes Gunawan,5,Sangat membantu n simple tanpa hrs dtg ke kantor,0,2025-04-10T09:42:10,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,c7fd6da1-9e7e-4ba6-9082-aa154b449048,Taufik Lee Nugraha,5,"membantu sekali, tingkatkan terus rekrut it the best for government no korup.....bismillah",0,2025-04-06T18:23:57,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,0c26a120-4acf-4d11-a998-a06389d53cc1,Rafisya Humaira,5,"mudah di mengerti,pelayanan nya cepat,terimakasih banyak mempermudah untuk mendapatkan akte kelahiran anak2 saya",0,2025-04-04T18:12:21,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,28e9dbac-18b5-492e-83d6-29b66d0e73f3,Sagit Nurdiansyah,4,"gmn cara ganti nik, sy salah input nik tapi bisa login Krn no KK nya sesuai? ada solusi?",0,2025-03-27T17:55:19,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,72e462b8-0cd3-4877-9404-ae627a9dca90,Samuel Ferguson,5,mantap,0,2025-03-24T15:41:26,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,9457da23-3315-4f9d-8825-102162a6ad12,sri hartini,5,simple mudah,0,2025-03-21T12:19:23,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,2cdba153-322d-4603-bc87-f21c1a68643e,Euis Maulidah,5,"aplikasi ini sangat membantu sekali bagi orangtuanya yang tidak berada di kota kelahiran anaknya,sehingga hanya dengan jari saja permasalahan pembuatan akte kelahiran dapat distasi,dengan syarat melengkapi persyaratan yang diminta selengkap lengkapnya, terimakasih kepada yang membuat aplikasi ini sangat bermanfaat",0,2025-03-17T13:23:02,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,b2e1f376-a150-4a43-9783-c6ad6ed3603a,Rizkia Indriyana,5,pelayanan baik,0,2025-03-17T10:46:54,,,,1
gov.disdukcapilkotabdg.salaman,6775ead1-8313-452a-b807-cca95e971449,endang,5,bagus,0,2025-03-14T23:54:34,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,6f4199f5-50ab-419b-86a7-588fe32b6965,YADI- 209,5,Dengan adanya aplikasi salaman sangat membatu sekali buat kami sebagai pengurus Rt Terimakasih Disduk capil,0,2025-03-11T21:57:54,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,754f4ecb-6df9-4c52-9353-1f16c156a60d,Erni Theone,5,Sangat mempermudah dan prosesnya cepat ga usah jauh2 ke kantor Disdukcapil,0,2025-03-11T20:53:12,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,d346e3d3-8203-4b38-9dcd-18343e1e9a22,herlan family tv,5,Sangat membantu 🤝,0,2025-03-09T04:58:23,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,6b9a58f7-2590-4bc0-aa2d-8fc630316234,Lalan Gunawan,5,Sangat membantu,0,2025-03-08T06:42:54,,,,1
gov.disdukcapilkotabdg.salaman,b0de650c-3a00-4347-922e-ef20c6b0e2f8,Lin Sulis,5,Saya merasa terbantu dgn aplikasi ini..cuma jgn salah upload foto jd saya mengulang lagi,0,2025-03-06T16:27:43,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,b3edf0fb-b373-404d-8fb5-a410635bb950,Tesa Maulana arsyad,5,sangat membantu,0,2025-03-05T08:55:59,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,6aa6c7d3-78d5-4f80-b542-a30c13614138,Muhamad Saripudin,5,Ini sangat membantu,0,2025-03-04T18:04:44,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,d036e2ba-5ac2-4332-8c27-e7360d03b7b7,Eka Pratama N,5,Bermanfaat dan sangat membantu. Terima kasih,0,2025-03-04T13:52:33,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,72dec0c2-f149-4354-9682-f291e1d53ebc,Rini Aprilia,5,Apk nya membantu sekali dalam mengajukan berbagai dokumen kependudukan,0,2025-03-04T13:37:55,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,40dc4583-5a12-44d1-a1e4-23e7a41f34e3,baim suka thomas,5,Mempermudah dalam segala hal,0,2025-03-03T15:07:34,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,7bcaa407-8f6e-4bde-b8f0-70f2a06c4d47,Bonka Reptile,4,Saya tidak bisa masuk apk🙏🙏🙏,0,2025-03-03T14:01:45,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,6a61f178-3d07-48a4-9f6c-d9ef62f60398,tana ton,5,Cepat dan ramah pelayanannya,0,2025-03-03T09:09:07,,,,1
gov.disdukcapilkotabdg.salaman,3aee3c2c-2826-4d22-8e70-374d24480003,Robby Arfad,5,Untuk wilayah bandung timur sangat bermanfaat,0,2025-03-02T22:59:55,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,d3dea81b-e152-4470-a94c-e6ac771ceae7,Dadang Ahmad Jahid,5,Menjadi lebih mudah dan praktis,0,2025-02-27T17:38:57,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,7a82c4f6-c762-4af7-b67d-53c1b869b103,Yudi Setiawan,1,Susah login. Nyieun aplikasi teu guna meakeun anggaran milyaran teh,0,2025-02-25T22:04:31,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,432c61f5-5cfb-49d1-b530-0688697acd00,diki nurpratama,5,"Dengan adanya aplikasi salaman ini pengurusan kependudukan bagi orang yang tidak ada waktu untuk mengurusnya bisa pakai aplikasi ini, mengenai formulir bisa langsung di download dan sangat membantu dalam segala urusan kependudukan. Terima kasih",1,2025-02-25T17:09:21,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,cf5ea716-ae3f-491b-ae3c-e33ae7a069ac,Tri Isnan,5,Cepat dan jelas,0,2025-02-22T01:00:05,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,2e4c522d-07a9-4284-bb6a-35025823e1a9,Ade Herdiana,1,Proses lama Ribet Fitur chat ga pernah di tanggapi Mending datang langsung ke dukcapil nya ga ribet proses pemeriksaan di app ini makan waktu,0,2025-02-21T10:25:15,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,b13f718d-be2c-41f2-b734-a07401ce4e52,Asep Sopandi,5,Bagus,0,2025-02-21T00:41:33,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,eb2a8a94-7568-4944-9e9c-9b8c93c881d7,candra januardi,5,"Sangat bermanfaat ,untuk kita yang sibuk pun bisa kita manfaatkan",0,2025-02-20T09:16:44,,,,1
gov.disdukcapilkotabdg.salaman,57bed745-7ad4-422b-b9a2-833d3009c6e2,arif rahman,5,Aplikasi yang sangat membantu... Bisa lebih mudah dengan serba online.,0,2025-02-19T21:03:00,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,760f12dc-0f40-4fbe-ad1f-6b7846b78bda,1rfan_santuy,4,"Makin mudah,",0,2025-02-19T20:43:08,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,e3dde2cf-aef3-4e04-b497-986220341c0b,Muhamad nur Aziz,5,Selama saya pake aplikasi ini saya nilai pemerintah kota bandung terbaik dan tidak ribet semoga terus berkembang kota bandung,0,2025-02-19T10:40:44,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,a249206c-f9b3-44be-b185-f5e1b484e714,Azkha Pratama,5,Pertahankan..,0,2025-02-19T10:08:49,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,ceef7ae5-e0c1-4b83-af0c-2547575bde37,Nandang Suntara,4,Aplikasi yg membantu masyarakat untuk melakukan pelayanan publik,0,2025-02-19T04:53:23,,,,1
gov.disdukcapilkotabdg.salaman,f617ce15-0ad9-439c-aab3-32f82d4cf735,Dody Wijaya,5,cepat,0,2025-02-15T07:27:58,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,d1394e2f-ebe3-47d6-9427-3c6d3ff4876b,sujiyatun dua,5,Sangat mudah dan membantu,0,2025-02-11T11:16:05,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,9e990803-d6ba-4aff-aae8-a4f45c419d78,Teni Andiyati,5,"Mempermudah mengurus data², mudah²an prosesnya cepat yaa, aku bikin KIA semoga cepet beres.",0,2025-02-10T06:35:28,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,c4710602-d959-489a-93ac-a2b3d38b043c,Yudhas Agung Suwandi,5,Aplikasi yg sangat memudahkan,0,2025-02-07T11:54:47,,,,1
gov.disdukcapilkotabdg.salaman,0b291401-9c5a-4d17-a776-cc50c424f5a3,ejang mulqi,5,Sangat mudah dan cepat prosesnya,0,2025-02-05T16:38:58,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,9c63c1db-5070-49d3-922b-0e094176142a,Widianto dwi susanto,5,"sangat membantu masyarakat dalam pengurusan surat surat penting, good app👍👍👍",0,2025-02-04T18:03:04,,,,1
gov.disdukcapilkotabdg.salaman,a69ad0cc-ccbc-44e0-b369-cc4d0b528947,Dadang Ahmad Jahid,5,Sangat membantu sekali tidak memakan waktu lama karena antrian panjang mantap pokoknya,0,2025-02-03T21:53:39,,,,1
gov.disdukcapilkotabdg.salaman,fea0c311-0b31-45b4-b216-5c8a2754333a,Putri Mentari,5,Sangat memuaskan dan membantu sekali,0,2025-02-03T17:40:45,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,344c6f4a-b3e3-4bc6-8734-cbec1b00eca9,Linsay Candrawijaya,5,Bagaimana kalau daftar dan org tsb tdk punya nomer hp,0,2025-02-01T17:23:26,,,,1
gov.disdukcapilkotabdg.salaman,fac747a5-e6cc-4e3e-8617-3437028e3ab1,Rohmah Jannatul,4,"Kak gimana caranya mau bikin akun ternyata nik kelapa keluarga sudah terdaftar padahal belum pernah daftar, mau lupa kata sandi tapi harus masuk email sedangkan email yang terdaftar juga gatau yang mana. Tolong jawab kak butuh banget 🙏🙏",14,2025-01-31T07:34:35,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,bc638cb2-d92f-4469-a887-c43ca54b2992,opi leo,5,cepat,0,2025-01-30T18:57:32,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,70d705c0-b45b-4117-a0d8-74da2ff9f658,fatir Ruhimat,5,Memudahkan kita semua,0,2025-01-30T10:47:49,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,5944fce3-9715-4dc9-9dc8-8e3fa3b7f7ca,Iwan ridwan Saefulloh,1,buruk,0,2025-01-28T21:44:22,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,deb906a9-048d-41e6-a4bd-9525ba7015b4,Dadan Hidayat,1,Kenapa pas mau pindah kependudukan gk bisa di klik antar provinsi,0,2025-01-26T09:59:53,,,3.1.5,0
gov.disdukcapilkotabdg.salaman,748bf0d8-9a14-4310-8302-f5020421fcfb,Chad Photography,5,Bermanfaat jadi lebih mudah urus dokumen,0,2025-01-23T13:40:33,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,670d7efc-9c39-4c5c-ad32-49a1797e5a74,Imas Rosita,5,"Semoga akta kelahiran anakku terbit,salaman memang aplikasi memudahkan segalanya buat orang yang tidak mampu ksana kemari buat ongkosnya dengan adanya salaman hanya butuh data lengkap.trima kasih salaman",0,2025-01-23T09:38:33,,,3.1.5,1
gov.disdukcapilkotabdg.salaman,d94b39ec-195a-4e42-b097-434a0fdb0db1,hari susmorro,5,Dimudahkan dengan layanan online ini... mudah2an data kita semua bisa aman dari para hecker,0,2025-01-22T08:46:41,,,3.1.5,1
